domain,creation_date,expiration_date,lifespan,creation_year,registrar,nameserver1,nameserver2,nameserver3
unitedfamilynetwork.com,30-11-2016,30-11-2025,9.0,2016.0,,,,
unitedmods.net,02-08-2024,02-08-2025,1.0,2024.0,,,,
unitednationsrecruit.com,23-03-2024,23-03-2026,2.0,2024.0,"GoDaddy.com, LLC",NS73.DOMAINCONTROL.COM,NS74.DOMAINCONTROL.COM,
unitedsocietydonations.com,01-01-2020,01-01-2026,6.0,2020.0,,,,
universalremotezone.com,12-06-2023,12-06-2026,3.0,2023.0,,,,
universiteti.info,01-09-2018,01-09-2025,7.0,2018.0,,,,
universitiesreviews.com,05-04-2022,05-04-2026,4.0,2022.0,"HOSTINGER operations, UAB",AIDA.NS.CLOUDFLARE.COM,HUXLEY.NS.CLOUDFLARE.COM,
university.techburj.com,01-08-2024,01-08-2026,2.0,2024.0,"GoDaddy.com, LLC",ALAN.NS.CLOUDFLARE.COM,KARINA.NS.CLOUDFLARE.COM,
universityinfo.co.za,16-03-2021,16-03-2026,5.0,2021.0,,,,
universityinfo.com.ng,23-08-2023,23-08-2025,2.0,2023.0,,,,
universityreview.org,07-08-2011,07-08-2027,16.0,2011.0,,,,
universofamilia.com,09-04-2023,09-04-2026,3.0,2023.0,,,,
univlanes.com,09-02-2010,09-02-2026,16.0,2010.0,,,,
univwheels.com,26-10-2020,26-10-2025,5.0,2020.0,,,,
unjobs.org,21-07-2000,21-07-2026,26.0,2000.0,"Cloudflare, Inc.",chin.ns.cloudflare.com,gordon.ns.cloudflare.com,
unknownbrewing.com,21-09-2011,21-09-2025,14.0,2011.0,,,,
unlik.blackmountaincabins.com,11-11-2021,11-11-2025,4.0,2021.0,,,,
unlockedfans.com,21-12-2023,21-12-2025,2.0,2023.0,,,,
unlocking360.com,29-10-2017,29-10-2025,8.0,2017.0,,,,
unocellphones.com,12-03-2019,12-03-2026,7.0,2019.0,,,,
unogamer.com,07-02-2024,07-02-2026,2.0,2024.0,,,,
unpuzzlefinance.com,08-04-2022,08-04-2026,4.0,2022.0,,,,
unsophisticook.com,12-12-2009,12-12-2025,16.0,2009.0,"GoDaddy.com, LLC",DOM.NS.CLOUDFLARE.COM,MOLLY.NS.CLOUDFLARE.COM,
unsubscribe.devastatingdisasters.com,19-03-2015,19-03-2026,11.0,2015.0,"NameSilo, LLC",NS-1274.AWSDNS-31.ORG,NS-1758.AWSDNS-27.CO.UK,NS-303.AWSDNS-37.COM
unsubscribe.historicalfiles.com,06-12-2021,06-12-2025,4.0,2021.0,"NameSilo, LLC",NS-1276.AWSDNS-31.ORG,NS-1955.AWSDNS-52.CO.UK,NS-637.AWSDNS-15.NET
unsubscribe.inspiringwishes.com,13-11-2019,13-11-2025,6.0,2019.0,"NameSilo, LLC",NS-1427.AWSDNS-50.ORG,NS-2030.AWSDNS-61.CO.UK,NS-428.AWSDNS-53.COM
unsubscribe.themoneyplace.com,28-06-2003,28-06-2026,23.0,2003.0,,,,
unsubscribe.zodiacoracle.com,16-08-2024,16-08-2026,2.0,2024.0,"NameSilo, LLC",NS-1367.AWSDNS-42.ORG,NS-1809.AWSDNS-34.CO.UK,NS-201.AWSDNS-25.COM
unterrichtsentwuerfe.com,30-12-2018,30-12-2025,7.0,2018.0,,,,
untlimatedslr.site,12-06-2025,12-06-2026,1.0,2025.0,NAMECHEAP INC,DNS1.REGISTRAR-SERVERS.COM,DNS2.REGISTRAR-SERVERS.COM,
unum.com.br,22-04-2019,22-04-2028,9.0,2019.0,,,,
uofastore.com,25-05-2012,25-05-2026,14.0,2012.0,,,,
up.is,09-05-2020,09-05-2026,6.0,2020.0,,,,
updatebuster.com,23-06-2020,23-06-2026,6.0,2020.0,,,,
updatedrecipes.com,17-10-2024,17-10-2025,1.0,2024.0,,,,
updatenhanh.com,25-07-2024,25-07-2026,2.0,2024.0,,,,
updatesfilipino.com,31-07-2022,31-07-2025,3.0,2022.0,,,,
updatetin.com,20-03-2024,20-03-2026,2.0,2024.0,"NameCheap, Inc.",DANTE.NS.CLOUDFLARE.COM,JUNE.NS.CLOUDFLARE.COM,
updatetinus.com,23-03-2024,23-03-2026,2.0,2024.0,NAMECHEAP INC,ANNA.NS.CLOUDFLARE.COM,THOMAS.NS.CLOUDFLARE.COM,
updmenu.net,06-10-2023,06-10-2025,2.0,2023.0,,,,
upgradedhealth.net,23-01-2017,23-01-2026,9.0,2017.0,,,,
upickfarmlocator.com,28-09-2016,28-09-2026,10.0,2016.0,,,,
upjoke.com,30-07-2018,30-07-2026,8.0,2018.0,,,,
uplaykids.com,30-08-2015,30-08-2025,10.0,2015.0,,,,
upload.mn,22-05-2018,22-05-2026,8.0,2018.0,,,,
uploaddearquivos.com.br,25-04-2009,25-04-2027,18.0,2009.0,,,,
upperdeckkids.com,05-12-2003,05-12-2026,23.0,2003.0,,,,
upsidelane.com,04-07-2023,04-07-2025,2.0,2023.0,,,,
upsmash.com,28-08-2013,28-08-2025,12.0,2013.0,,,,
upstyledaily.com,19-07-2020,19-07-2026,6.0,2020.0,,,,
uptodatecoupons.com,06-01-2019,06-01-2026,7.0,2019.0,,,,
uptodown.com,20-12-2002,24-06-2033,30.0,2002.0,,,,
uptowncafes.com,18-03-2020,18-03-2026,6.0,2020.0,,,,
uptowndate.com,15-12-2017,15-12-2025,8.0,2017.0,,,,
upweld.org,28-05-2017,28-05-2029,12.0,2017.0,,,,
uraltrack.net,29-05-2012,29-05-2026,14.0,2012.0,,,,
urbaki.com,25-09-2018,25-09-2025,7.0,2018.0,,,,
urbanacitizen.com,22-06-1997,21-06-2026,29.0,1997.0,,,,
urbanbodyjewlery.com,20-05-2014,20-05-2026,12.0,2014.0,,,,
urbandictionary.com,14-10-2001,14-10-2030,29.0,2001.0,,,,
urdupoint.blog,15-05-2025,15-05-2026,1.0,2025.0,"HOSTINGER operations, UAB",ns1.dns-parking.com,ns2.dns-parking.com,
urdupoint.com,02-05-2000,02-05-2034,34.0,2000.0,,,,
ure04.reportcorners.com,11-11-2024,11-11-2025,1.0,2024.0,,,,
ure05.reportcorners.com,11-11-2024,11-11-2025,1.0,2024.0,,,,
urgentcarelocations.org,24-11-2017,24-11-2026,9.0,2017.0,,,,
us-appliance.com,20-02-1999,20-02-2026,27.0,1999.0,,,,
us-beef-inc.edan.io,11-09-2020,11-09-2028,8.0,2020.0,,,,
us-benefit.com,12-04-2022,12-04-2026,4.0,2022.0,,,,
us-passport-service-guide.com,09-10-2002,09-10-2025,23.0,2002.0,,,,
us-store-locator.com,21-05-2012,21-05-2026,14.0,2012.0,,,,
us.alllocaljobs.com,06-12-2023,06-12-2029,6.0,2023.0,,,,
us.appinme.com,03-03-2025,03-03-2026,1.0,2025.0,"Name.com, Inc.",ANNA.NS.CLOUDFLARE.COM,JIM.NS.CLOUDFLARE.COM,
us.appurse.com,29-09-2015,29-09-2025,10.0,2015.0,,,,
us.beneficioja.com.br,26-05-2022,26-05-2026,4.0,2022.0,,,,
us.cafex.biz,18-05-2022,,,2022.0,,,,
us.citestesitu.com,02-07-2021,02-07-2026,5.0,2021.0,,,,
us.clickjobs.io,18-06-2019,18-06-2026,7.0,2019.0,,,,
us.consejosyrecetas.com,01-11-2018,01-11-2025,7.0,2018.0,,,,
us.creativepulse23.com,17-03-2024,17-03-2026,2.0,2024.0,,,,
us.cursosedu.com,01-02-2018,01-02-2026,8.0,2018.0,,,,
us.dogsciencegroup.org,23-06-2021,23-06-2026,5.0,2021.0,,,,
us.earnadmob.com,18-04-2020,18-04-2026,6.0,2020.0,,,,
us.eatcookrepeat.com,31-12-2024,31-12-2025,1.0,2024.0,,,,
us.financasdomundo.com.br,15-02-2022,15-02-2028,6.0,2022.0,,,,
us.fmshope.com.br,13-12-2022,13-12-2025,3.0,2022.0,,,,
us.followinsta.org,31-05-2016,31-05-2026,10.0,2016.0,,,,
us.footem.in,23-01-2022,23-01-2026,4.0,2022.0,Endurance Digital Domain Technology Private Limited,ns1.dns-parking.com,ns2.dns-parking.com,
us.freshnews87.com,21-08-2022,21-08-2025,3.0,2022.0,,,,
us.jobrapido.com,28-09-2005,28-09-2025,20.0,2005.0,,,,
us.kaufino.com,22-06-2020,22-06-2026,6.0,2020.0,,,,
us.minecred.com,06-06-2023,06-06-2026,3.0,2023.0,,,,
us.motosdeleilao.net.br,20-02-2017,20-02-2026,9.0,2017.0,,,,
us.recettes01.fr,18-01-2025,18-01-2026,1.0,2025.0,Hostinger operations UAB,buffalo.ezoicns.com,caracal.ezoicns.com,markhor.ezoicns.com
us.recipesfood.org,14-08-2024,14-08-2026,2.0,2024.0,"HOSTINGER operations, UAB",daisy.ns.cloudflare.com,julian.ns.cloudflare.com,
us.reciprsseme.online,29-08-2024,29-08-2025,1.0,2024.0,,,,
us.sluurpy.com,14-08-2013,14-08-2025,12.0,2013.0,,,,
us.socialgobeta.com,11-09-2023,11-09-2026,3.0,2023.0,"NameCheap, Inc.",DEB.NS.CLOUDFLARE.COM,LEO.NS.CLOUDFLARE.COM,
us.thefinancetrend.com,02-09-2022,02-09-2025,3.0,2022.0,,,,
us.thekitchengulp.com,29-06-2024,29-06-2026,2.0,2024.0,,,,
us.topfinanzas.com,22-09-2023,22-09-2027,4.0,2023.0,,,,
us.totalfinancas.com,02-06-2021,02-06-2027,6.0,2021.0,,,,
usa-n1.99bestcars.com,09-03-2023,09-03-2026,3.0,2023.0,,,,
usa-people-search.com,04-09-2004,04-09-2026,22.0,2004.0,"GoDaddy.com, LLC",JOSH.NS.CLOUDFLARE.COM,SIMA.NS.CLOUDFLARE.COM,
usa-people.com,09-10-2023,09-10-2025,2.0,2023.0,,,,
usa.buscastrabajo.info,29-04-2018,29-04-2026,8.0,2018.0,,,,
usa.cenoticias.com,30-06-2023,30-06-2026,3.0,2023.0,,,,
usa.fishermap.org,02-01-2019,02-01-2027,8.0,2019.0,,,,
usa.homeydishes.com,17-07-2024,17-07-2026,2.0,2024.0,"HOSTINGER operations, UAB",ATHENA.NS.CLOUDFLARE.COM,RICK.NS.CLOUDFLARE.COM,
usa.lesfails.com,07-08-2014,07-08-2025,11.0,2014.0,,,,
usa.wilingga.com,22-01-2024,22-01-2026,2.0,2024.0,,,,
usabenefit.infodinero.site,18-12-2017,,,2017.0,,,,
usacco.en.softonic.com,28-01-2000,28-01-2029,29.0,2000.0,,,,
usacitymap.com,13-02-2019,13-02-2026,7.0,2019.0,,,,
usacoinbook.com,11-06-2010,11-06-2026,16.0,2010.0,,,,
usacouples.com,05-07-2023,05-07-2026,3.0,2023.0,,,,
usafederalholidays.com,13-04-2009,13-04-2026,17.0,2009.0,,,,
usagoldmines.com,24-09-2024,24-09-2026,2.0,2024.0,"HOSTINGER operations, UAB",NS1.DNS-PARKING.COM,NS2.DNS-PARKING.COM,
usahousinginformation.com,02-05-2023,02-05-2026,3.0,2023.0,Key-Systems GmbH,CHINCHILLA.EZOICNS.COM,CUTTLEFISH.EZOICNS.COM,
usairnet.com,29-09-2000,29-09-2025,25.0,2000.0,,,,
usalife.cam,15-08-2022,15-08-2025,3.0,2022.0,,,,
usalocator.org,08-11-2011,08-11-2025,14.0,2011.0,,,,
usap-forum.com,23-07-2012,23-07-2025,13.0,2012.0,,,,
usarestaurants.info,05-02-2019,05-02-2026,7.0,2019.0,,,,
usarmybasic.com,24-02-2010,24-02-2026,16.0,2010.0,,,,
usasoftball.com,25-06-1996,24-06-2025,29.0,1996.0,,,,
usatoday.com,29-04-1994,30-04-2026,32.0,1994.0,,,,
usatodayhss.com,15-06-2012,15-06-2026,14.0,2012.0,,,,
usatraveldocs.com,02-03-2011,02-03-2027,16.0,2011.0,,,,
usavisit.online,28-06-2025,28-06-2026,1.0,2025.0,,,,
usavolleyball.org,21-09-1998,20-09-2027,29.0,1998.0,"GoDaddy.com, LLC",mike.ns.cloudflare.com,suzanne.ns.cloudflare.com,
usbank.banklocationmaps.com,23-09-2008,23-09-2025,17.0,2008.0,"GoDaddy.com, LLC",ERNEST.NS.CLOUDFLARE.COM,VEDA.NS.CLOUDFLARE.COM,
usbmodmenu.com,03-12-2017,03-12-2025,8.0,2017.0,,,,
usbupdates.com,16-06-2010,16-06-2026,16.0,2010.0,,,,
usceleb.noithatnhaxinhbacgiang.com,02-11-2022,02-11-2026,4.0,2022.0,,,,
uscitizenshipsupport.com,16-01-2013,16-01-2028,15.0,2013.0,,,,
uscmaps.com,12-08-2025,12-08-2026,1.0,2025.0,Cizgi Telekomunikasyon A.S.,DORTHY.NS.CLOUDFLARE.COM,MUSTAFA.NS.CLOUDFLARE.COM,
uscrimealerts.com,20-06-2023,20-06-2026,3.0,2023.0,,,,
usdentalnearme.com,17-05-2023,17-05-2026,3.0,2023.0,,,,
usdentalservice.com,07-08-2019,07-08-2025,6.0,2019.0,,,,
usdirectexpess.com,31-10-2008,31-10-2025,17.0,2008.0,,,,
usedcarsdirectory.com,24-01-2003,22-02-2026,23.0,2003.0,,,,
usedcarsguru.com,24-02-2011,24-02-2026,15.0,2011.0,,,,
usefultipsfor.me,13-07-2018,13-07-2026,8.0,2018.0,,,,
user.herbsmontaukmarket.com,04-03-2009,04-03-2026,17.0,2009.0,,,,
user.makhos.com,26-06-2000,26-06-2026,26.0,2000.0,,,,
user.nancylindbergpatterns.com,21-02-2022,21-02-2026,4.0,2022.0,,,,
usersearch.org,13-01-2014,13-01-2026,12.0,2014.0,,,,
usescarletapp.com,29-05-2023,29-05-2026,3.0,2023.0,,,,
usharbors.com,14-05-2008,14-05-2027,19.0,2008.0,,,,
ushnet.xyz,27-12-2024,27-12-2025,1.0,2024.0,"HOSTINGER operations, UAB",NS2.DNS-PARKING.COM,NS1.DNS-PARKING.COM,
usinflationcalculator.com,17-07-2008,17-07-2026,18.0,2008.0,,,,
uslowcostdental.com,08-05-2023,08-05-2026,3.0,2023.0,,,,
uslowcosthousing.com,23-06-2022,23-06-2026,4.0,2022.0,,,,
usmagazine.com,20-03-1997,21-03-2028,31.0,1997.0,"GoDaddy Corporate Domains, LLC",NS-1087.AWSDNS-07.ORG,NS-153.AWSDNS-19.COM,NS-1895.AWSDNS-44.CO.UK
usmarriagelaws.com,20-05-2002,20-05-2026,24.0,2002.0,,,,
usmilitary.org,24-03-2001,24-03-2027,26.0,2001.0,,,,
usnews.com,20-01-1995,21-01-2034,39.0,1995.0,,,,
usnews24today.noithatnhaxinhbacgiang.com,02-11-2022,02-11-2026,4.0,2022.0,,,,
usnn.com,19-03-2002,19-03-2026,24.0,2002.0,,,,
uspassporthelpguide.com,31-01-2012,31-01-2026,14.0,2012.0,,,,
uspoliticaldaily.com,08-11-2021,08-11-2025,4.0,2021.0,,,,
uspostofficehours.org,10-01-2018,10-01-2027,9.0,2018.0,,,,
uspsssacomplete.examzify.com,18-05-2019,18-05-2028,9.0,2019.0,,,,
uspstrackingnumber.com,04-02-2023,04-02-2026,3.0,2023.0,,,,
usraracing.com,28-12-2001,28-12-2025,24.0,2001.0,"GoDaddy.com, LLC",CODY.NS.CLOUDFLARE.COM,LILYANA.NS.CLOUDFLARE.COM,
ustaketheredpill.com,21-05-2020,21-05-2026,6.0,2020.0,,,,
ustravedocs.com,04-03-2011,04-03-2026,15.0,2011.0,,,,
usualso.com,01-09-2022,01-09-2025,3.0,2022.0,,,,
usurnsonline.com,21-06-2005,21-06-2029,24.0,2005.0,,,,
usview.cit-web.com,08-08-2006,08-08-2026,20.0,2006.0,,,,
utahcarczar.com,20-12-2011,20-12-2026,15.0,2011.0,"GoDaddy.com, LLC",NS3091.HOSTGATOR.COM,NS3092.HOSTGATOR.COM,
utahfoodsafety.com,27-02-2006,27-02-2026,20.0,2006.0,,,,
utbksnbt.com,14-08-2023,14-08-2025,2.0,2023.0,,,,
utdeveningnews.co.uk,12-08-2023,12-08-2025,2.0,2023.0,,,,
uticaod.com,11-02-1999,11-02-2026,27.0,1999.0,,,,
utkarshonlinetest.com,31-08-2023,31-08-2025,2.0,2023.0,,,,
utlabeauty.com,10-12-2012,10-12-2025,13.0,2012.0,,,,
utv.com,12-08-1997,11-08-2032,35.0,1997.0,,,,
uupbommmmmmmmmmm.com,05-05-2025,05-05-2026,1.0,2025.0,,,,
uvnc.com,07-02-2005,07-02-2026,21.0,2005.0,,,,
uwbadgers.com,18-11-1998,17-11-2030,32.0,1998.0,,,,
uzinform.com.ua,11-07-2008,11-07-2026,18.0,2008.0,"ТОВ ""Інтернет Інвест""",ns1.first-ns.de,robotns2.second-ns.de,robotns3.second-ns.com
v-ls-disnews-id.animalfiesta.com,20-05-2025,20-05-2026,1.0,2025.0,"GoDaddy.com, LLC",NS05.DOMAINCONTROL.COM,NS06.DOMAINCONTROL.COM,
v1.opinionjoy.com,27-04-2020,27-04-2026,6.0,2020.0,,,,
v2.fanrecap.com,09-05-2020,09-05-2026,6.0,2020.0,,,,
v2box-v2ray-client-ios.soft112.com,24-07-2007,24-07-2026,19.0,2007.0,,,,
v2rayn.org,10-06-2022,10-06-2026,4.0,2022.0,,,,
vacancie.site,02-02-2022,02-02-2026,4.0,2022.0,"TUCOWS, INC.",NS.DNS1.CO.ZA,NS.DNS2.CO.ZA,NS.OTHERDNS.NET
vacancyedu.com,26-01-2021,26-01-2028,7.0,2021.0,"HOSTINGER operations, UAB",JOHNNY.NS.CLOUDFLARE.COM,VITA.NS.CLOUDFLARE.COM,
vacancyhub.co.za,26-05-2023,26-05-2026,3.0,2023.0,Hostking,ns01.hkdns.host,ns02.hkdns.host,
vacancyupdate.co.za,01-03-2019,01-03-2026,7.0,2019.0,Register Domain SA,norman.ns.cloudflare.com,linda.ns.cloudflare.com,
vacation.dashgame.cc,29-04-2025,29-04-2026,1.0,2025.0,"Spaceship, Inc.",BRADEN.NS.CLOUDFLARE.COM,HEATHER.NS.CLOUDFLARE.COM,
vacayswimwear.worthepenny.com,10-02-2020,10-02-2026,6.0,2020.0,,,,
vagasjovemaprendiz.net,04-11-2018,04-11-2025,7.0,2018.0,NAMECHEAP INC,ABBY.NS.CLOUDFLARE.COM,WOZ.NS.CLOUDFLARE.COM,
vaio-care.software.informer.com,13-02-1996,14-02-2027,31.0,1996.0,,,,
vakilkro.com,27-10-2017,27-10-2029,12.0,2017.0,,,,
valdielebarros.com.br,22-05-2023,22-05-2026,3.0,2023.0,,,,
valemoods.com,17-10-2021,17-10-2025,4.0,2021.0,,,,
valentinesdaysolitaire.com,10-01-2012,10-01-2026,14.0,2012.0,,,,
valentuz.com,08-05-2024,08-05-2026,2.0,2024.0,,,,
valledeguriezo.com,07-06-2024,07-06-2026,2.0,2024.0,,,,
valleyhousestay.com,18-06-2016,18-06-2026,10.0,2016.0,,,,
valleyofthedolls.co,05-03-2025,05-03-2027,2.0,2025.0,,,,
valleyvanguardonline.com,24-08-2011,24-08-2026,15.0,2011.0,"TurnCommerce, Inc. DBA NameBright.com",ETIENNE.NS.CLOUDFLARE.COM,TIA.NS.CLOUDFLARE.COM,
valsusanews.it,29-07-2025,06-08-2026,1.0,2025.0,Register S.p.a.,ns1.register.it ns2.register.it,,
valtellinamobile.it,18-07-2012,30-12-2025,13.0,2012.0,Shellrent s.p.a.,aria.ns.cloudflare.com christian.ns.cloudflare.com,,
valuedyou.com,17-08-2022,17-08-2025,3.0,2022.0,,,,
valueresearchonline.com,07-04-2000,07-04-2034,34.0,2000.0,,,,
valuestore.digitalchanchalpandey.com,06-03-2023,06-03-2026,3.0,2023.0,,,,
valuezodiac.com,24-11-2020,24-11-2025,5.0,2020.0,PDR Ltd. d/b/a PublicDomainRegistry.com,NS1.TIMEWEB.RU,NS2.TIMEWEB.RU,NS3.TIMEWEB.ORG
valvoline.worthepenny.com,10-02-2020,10-02-2026,6.0,2020.0,,,,
vanessatutoriaisfrp.com.br,10-06-2021,10-06-2025,4.0,2021.0,,,,
vaniallgift.com,04-01-2018,04-01-2026,8.0,2018.0,,,,
vanidades.com,05-05-1997,06-05-2026,29.0,1997.0,,,,
vanillagoft.com,05-05-2016,05-05-2026,10.0,2016.0,,,,
vanillynbakery.com,01-03-2021,01-03-2026,5.0,2021.0,,,,
vanitatis.elconfidencial.com,19-09-2000,19-09-2025,25.0,2000.0,,,,
vapeflowusa.com,06-10-2022,06-10-2025,3.0,2022.0,,,,
vapesjewelry.com,30-11-2023,30-11-2025,2.0,2023.0,,,,
vaporworldnwa.com,31-07-2013,31-07-2026,13.0,2013.0,,,,
varathanestain.com,12-10-2024,12-10-2025,1.0,2024.0,,,,
varsitywise.com,16-06-2023,16-06-2026,3.0,2023.0,,,,
vascaino.net,12-04-2021,12-04-2026,5.0,2021.0,,,,
vaughthemingway.com,24-11-2007,24-11-2026,19.0,2007.0,"Cloudflare, Inc.",DARL.NS.CLOUDFLARE.COM,VAL.NS.CLOUDFLARE.COM,
vavel.com,10-10-2003,10-10-2032,29.0,2003.0,,,,
vbeautify.com,03-08-2019,03-08-2026,7.0,2019.0,,,,
vcrochetpatterns.com,14-06-2020,14-06-2026,6.0,2020.0,,,,
vcstar.com,01-03-1999,01-03-2026,27.0,1999.0,,,,
ve.eldirectorio.co,21-06-2017,20-06-2026,9.0,2017.0,,,,
vebes.ru,08-09-2025,08-09-2026,1.0,2025.0,BEGET-RU,ns1.beget.com.,ns1.beget.pro.,ns2.beget.com.
vecteezy.com,27-04-2007,27-04-2035,28.0,2007.0,,,,
vectezzy.com,31-10-2007,31-10-2025,18.0,2007.0,,,,
veda-spa.com,30-06-2022,30-06-2026,4.0,2022.0,,,,
vedicfeed.com,22-06-2018,22-06-2026,8.0,2018.0,,,,
veduca.org,25-06-2013,25-06-2026,13.0,2013.0,"GoDaddy.com, LLC",ns1.siteground.net,ns2.siteground.net,
veganese-tokyo.com,01-04-2021,01-04-2026,5.0,2021.0,,,,
veganinthefreezer.com,18-07-2012,18-07-2026,14.0,2012.0,,,,
veganrunnereats.com,23-07-2013,23-07-2026,13.0,2013.0,,,,
vegas.konepembappointment.com,05-01-2021,05-01-2026,5.0,2021.0,,,,
vegetarianrecipes.net,08-12-2001,08-12-2027,26.0,2001.0,,,,
veggiechick.com,27-03-2012,01-10-2026,14.0,2012.0,,,,
veggiejam.com,18-08-2017,18-08-2026,9.0,2017.0,Bluehost Inc.,NS1.BLUEHOST.COM,NS2.BLUEHOST.COM,
vegoutmag.com,28-05-2019,28-05-2026,7.0,2019.0,,,,
vehiclecue.it,11-05-2018,11-05-2026,8.0,2018.0,Netsons S.r.l.,dns1.netsons.net dns2.netsons.net dns3.netsons.net dns4.netsons.net,,
vehq.com,25-04-2005,25-04-2026,21.0,2005.0,,,,
velds.com,20-05-2025,20-05-2026,1.0,2025.0,,,,
velenox.com,10-05-2023,10-05-2026,3.0,2023.0,,,,
vellyjatt.in,11-10-2020,11-10-2025,5.0,2020.0,,,,
velocracypitchingacademy.com,02-12-2021,02-12-2025,4.0,2021.0,,,,
vena.laidbackgame.com,04-12-2024,04-12-2025,1.0,2024.0,,,,
vengo.com,14-01-2000,14-01-2028,28.0,2000.0,,,,
venicefoodies.com,28-02-2019,28-02-2026,7.0,2019.0,,,,
venicenailspawoodstock.com,01-09-2019,01-09-2025,6.0,2019.0,,,,
ventasentv.com,23-12-2007,23-12-2025,18.0,2007.0,,,,
ventureconstruction.info,15-11-2006,15-11-2027,21.0,2006.0,,,,
ventureon.top,10-07-2025,10-07-2026,1.0,2025.0,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),kip.ns.cloudflare.com,ryleigh.ns.cloudflare.com,
veranda.com,13-03-1996,14-03-2026,30.0,1996.0,"CSC Corporate Domains, Inc.",NS-1100.AWSDNS-09.ORG,NS-1771.AWSDNS-29.CO.UK,NS-451.AWSDNS-56.COM
verbosingles.com,07-02-2018,07-02-2026,8.0,2018.0,,,,
verdugobux.miadonay.com,21-05-2021,21-05-2026,5.0,2021.0,,,,
verifiedcareers.co.za,26-06-2022,26-06-2026,4.0,2022.0,HOSTAFRICA,ns1.host-ww.net,ns2.host-ww.net,
verifiedopinions.com,13-11-2023,13-11-2025,2.0,2023.0,"GoDaddy.com, LLC",NS-1299.AWSDNS-34.ORG,NS-1780.AWSDNS-30.CO.UK,NS-418.AWSDNS-52.COM
verifyjobs.com,22-10-2003,22-10-2025,22.0,2003.0,,,,
verifyzone.net,17-10-2019,17-10-2027,8.0,2019.0,,,,
veritivcorp.msdss.com,28-09-2000,28-09-2026,26.0,2000.0,,,,
verizon.coupon.today,10-01-2020,10-01-2026,6.0,2020.0,,,,
verliebtinkoeln.com,18-11-2017,18-11-2025,8.0,2017.0,RegistryGate GmbH,NS5.KASSERVER.COM,NS6.KASSERVER.COM,
verrazano-narrows-bridge.com,02-09-2013,02-09-2025,12.0,2013.0,,,,
versailles.claz.org,21-04-2010,21-04-2026,16.0,2010.0,,,,
verseoftheday.com,01-12-1998,30-11-2025,27.0,1998.0,,,,
versuscountrybagamonsterbuck.com,31-07-2008,31-07-2026,18.0,2008.0,,,,
vertex42.com,02-05-2003,02-05-2030,27.0,2003.0,,,,
verynicequotes.com,22-04-2020,22-04-2026,6.0,2020.0,,,,
veryveganish.com,09-05-2013,09-05-2026,13.0,2013.0,,,,
verywellfit.com,12-10-2017,12-10-2025,8.0,2017.0,,,,
verywellhealth.com,19-01-2006,19-01-2026,20.0,2006.0,,,,
verywellmind.com,18-10-2017,18-10-2025,8.0,2017.0,,,,
vesselfinder.com,18-11-2008,18-11-2030,22.0,2008.0,,,,
vesselfinder.nl,22-01-2015,,,2015.0,,,,
vestigesofnewyork.com,21-05-2014,21-05-2026,12.0,2014.0,,,,
vetement-femmes.com,19-06-2020,19-06-2026,6.0,2020.0,"NameCheap, Inc.",DNS1.REGISTRAR-SERVERS.COM,DNS2.REGISTRAR-SERVERS.COM,
vetement-hommes.com,19-06-2020,19-06-2026,6.0,2020.0,NAMECHEAP INC,DNS1.REGISTRAR-SERVERS.COM,DNS2.REGISTRAR-SERVERS.COM,
veterannews.com,24-05-2004,24-05-2026,22.0,2004.0,,,,
veteranscareprograms.com,20-03-2025,20-03-2026,1.0,2025.0,,,,
veteransday-mobilebay.com,29-05-2019,29-05-2030,11.0,2019.0,"GoDaddy.com, LLC",ABBY.NS.CLOUDFLARE.COM,ZOD.NS.CLOUDFLARE.COM,
veterinariandirectory.org,05-12-2020,05-12-2025,5.0,2020.0,,,,
vetexplainspets.com,20-01-2020,20-01-2027,7.0,2020.0,,,,
vetormaker.com.br,01-04-2022,01-04-2026,4.0,2022.0,,,,
vetshows.com,25-04-2020,25-04-2026,6.0,2020.0,,,,
vetstudy.journeywithasr.com,23-10-2020,23-10-2025,5.0,2020.0,,,,
vette-vues.com,02-09-1995,01-09-2029,34.0,1995.0,,,,
vettix.org,08-05-2008,08-05-2027,19.0,2008.0,,,,
vfsgolbal.com,02-10-2012,02-10-2027,15.0,2012.0,,,,
vgspeed.top,29-05-2025,29-05-2026,1.0,2025.0,,,,
vgwave.top,29-05-2025,29-05-2026,1.0,2025.0,,,,
vhembedistrict.co.za,26-01-2022,26-01-2026,4.0,2022.0,Vehost,dns1.webway.host,dns2.webway.host,
via-foundation.org,27-05-2025,27-05-2030,5.0,2025.0,,,,
viajantecurioso.com,16-11-2023,16-11-2026,3.0,2023.0,,,,
viajar.elperiodico.com,23-05-1996,24-05-2026,30.0,1996.0,"10dencehispahard, S.L.",NS1.EPI.ES,NS2.EPI.ES,NS3.PRENSAIBERICA.NET
viajeros30.com,26-01-2014,26-01-2026,12.0,2014.0,DonDominio (SCIP),NS11.WEBEMPRESA.EU,NS12.WEBEMPRESA.EU,
viapais.com.ar,17-05-2019,09-03-2026,,,nicar,marjory.ns.cloudflare.com,derek.ns.cloudflare.com,
vibe.com,18-04-1994,19-04-2026,32.0,1994.0,,,,
